id,title,url,slug,status_badge,tagline,address,email,phone,description,excerpt,og_description,image,external_links,contact_links,category_ids,category_names,tag_ids,date,modified,scrape_error
2309,Fat Wraps,https://ummahdirectory.com.au/food-and-beverage/fat-wraps/,fat-wraps,,Takeaway fresh Middle Eastern wraps located in The Stables Shopping Centre,"314-360 Childs Rd, Mill Park VIC 3082",,(03) 8406 7660,"FatWraps is the place where great cooking and fantastic vibes meet. A place where families and friends can gather with the company of great food and exceptional service. Bringing the takeaway middle eastern food experience to you with in- store twists on classic items to a more modern approach towards some meals!
314-360 Childs Rd, Mill Park VIC 3082
(03) 8406 7660",Mill Park VIC 3082 Takeaway fresh Middle Eastern wraps located in The Stables Shopping Centre,Mill Park VIC 3082 Takeaway fresh Middle Eastern wraps located in The Stables Shopping Centre,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/03/fatwraps.png?fit=437%2C343&ssl=1,"[{""label"": ""Website"", ""url"": ""http://www.fatwraps.online""}, {""label"": ""Facebook"", ""url"": ""https://www.facebook.com/FatWrapsMillPark""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/fatwraps""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""https://www.facebook.com/FatWrapsMillPark""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/fatwraps""}]","[1371, 1586]","[""Food and Beverage"", ""Restaurants & Takeaway""]","[1383, 1368, 1432, 1445]",2024-03-22T15:53:23,2024-04-28T19:46:45,
2310,Sun + Moon Cafe,https://ummahdirectory.com.au/food-and-beverage/cafes/sun-moon-cafe/,sun-moon-cafe,,Contemporary cafe located in Boss Fitness Studio,"16-18 West Ct, Coolaroo VIC 3048",,0499090097,"Coffee
Smoothie Bar
Takeaway only – located at Boss Fitness
16-18 West Ct, Coolaroo VIC 3048
0499090097",Coolaroo VIC 3048 Contemporary cafe located in Boss Fitness Studio,Coolaroo VIC 3048 Contemporary cafe located in Boss Fitness Studio,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/03/sunmoon1-1.png?fit=875%2C858&ssl=1,"[{""label"": ""Website"", ""url"": ""http://www.bossfitness.com.au/""}, {""label"": ""Facebook"", ""url"": ""https://www.facebook.com/bossfitnessaus/""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/sun.mooncafe_/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""https://www.facebook.com/bossfitnessaus/""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/sun.mooncafe_/""}]","[1579, 1371]","[""Cafes"", ""Food and Beverage""]","[1647, 1491, 1368, 1648]",2024-03-22T15:42:09,2024-03-22T15:43:16,
2296,Boss Fitness Female Studio,https://ummahdirectory.com.au/fitness/boss-fitness-female-studio/,boss-fitness-female-studio,,Womens only gym & fitness community located in the heart of Coolaroo est. in 2016,"16-18 West Ct, Coolaroo VIC 3048",bossfitness16@gmail.com,0499 090 097,"Womens only gym & fitness community located in the heart of Coolaroo est. in 2016
We have Group Fitness classes and Reformer Pilates that cater for all fitness levels and coaches that will help support each members on their journey.
16-18 West Ct, Coolaroo VIC 3048
E-Mail
0499 090 097",Coolaroo VIC 3048 Womens only gym & fitness community located in the heart of Coolaroo est. in 2016,Coolaroo VIC 3048 Womens only gym & fitness community located in the heart of Coolaroo est. in 2016,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/03/boss3.png?fit=389%2C298&ssl=1,"[{""label"": ""Website"", ""url"": ""http://www.bossfitness.com.au/""}, {""label"": ""Facebook"", ""url"": ""https://www.facebook.com/bossfitnessaus/""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/bossfitness_/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""https://www.facebook.com/bossfitnessaus/""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/bossfitness_/""}]","[1590, 1591]","[""Fitness"", ""Gyms""]","[1491, 1644, 1645, 1368, 1646]",2024-03-22T13:09:49,2024-07-15T21:51:10,
1898,Cranbourne Masjid,https://ummahdirectory.com.au/mosque-musalla/cranbourne-masjid/,cranbourne-masjid,,Newly established mosque located in the heart of Cranbourne,"22-24 Brunt Street, Cranbourne VIC 3977",info@ieaca.org.au,(03) 5905 9055,"Cranbourne Masjid, Islamic Education and Awareness of Casey Association (IEACA), Victoria
IEACA Cranbourne Masjid is a newly established mosque and centre in the South East of Melbourne. Plenty of activities for youth including gym and FIFA nights!
22-24 Brunt Street, Cranbourne VIC 3977
E-Mail
(03) 5905 9055",Cranbourne VIC 3977 Newly established mosque located in the heart of Cranbourne,Cranbourne VIC 3977 Newly established mosque located in the heart of Cranbourne,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/03/cranbourne1.jpg?fit=1920%2C464&ssl=1,"[{""label"": ""Website"", ""url"": ""http://www.cranbournemasjid.org.au""}, {""label"": ""Facebook"", ""url"": ""https://www.facebook.com/IeacaInc""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/cranbournemasjid/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""https://www.facebook.com/IeacaInc""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/cranbournemasjid/""}]",[1514],"[""Mosques""]","[1435, 1368, 1515]",2024-03-22T12:46:38,2024-03-22T12:46:40,
1903,Faizan e Madina Masjid,https://ummahdirectory.com.au/mosque-musalla/faizan-e-madina-masjid/,faizan-e-madina-masjid,,"Mosque with 5 daily prayers, hifz  and quran classes","43 Mahoneys Road, Reservoir VIC 3073",info@dawateislami.net.au,1300 004 786,"Faizan e Madina Masjid in Reservoir, Victoria
Hifz class also started
Kids Quran Classes 6:45-7:45 pm (Monday to Friday)
Quran Classes for Brothers After fajr (Monday to Friday)
43 Mahoneys Road, Reservoir VIC 3073
E-Mail
1300 004 786","Reservoir ViIC 3073 Mosque with 5 daily prayers, hifz and quran classes","Reservoir ViIC 3073 Mosque with 5 daily prayers, hifz and quran classes",https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/03/reservoir2.jpeg?fit=720%2C340&ssl=1,"[{""label"": ""Website"", ""url"": ""https://www.dawateislami.net.au/""}, {""label"": ""Facebook"", ""url"": ""https://www.facebook.com/DawateIslamiAustralia/""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/dawateislamiaustralia/?hl=en""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""https://www.facebook.com/DawateIslamiAustralia/""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/dawateislamiaustralia/?hl=en""}]",[1514],"[""Mosques""]","[1368, 1515, 1374]",2024-03-22T10:54:41,2024-03-22T12:35:36,
1905,Elsedeaq Heidelberg Mosque,https://ummahdirectory.com.au/mosque-musalla/elsedeaq-heidelberg-mosque/,elsedeaq-heidelberg-mosque,,Neighbourhood mosque in the heart of Heidelberg,"32-36 Elliott Street, Heidelberg Heights VIC 3081",,(03) 9369 6010,"Neighbourhood mosque in the heart of Heidelberg
Car park across the road, plenty of street parking (please don’t park in other people’s drive ways).
32-36 Elliott Street, Heidelberg Heights VIC 3081
(03) 9369 6010",Heidelberg Heights VIC 3081 Neighbourhood mosque in the heart of Heidelberg,Heidelberg Heights VIC 3081 Neighbourhood mosque in the heart of Heidelberg,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/03/else1.png?fit=707%2C397&ssl=1,"[{""label"": ""Facebook"", ""url"": ""https://www.facebook.com/Elsedeaq""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/elsedeaqmosque""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""https://www.facebook.com/Elsedeaq""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/elsedeaqmosque""}]",[1514],"[""Mosques""]","[1565, 1368, 1515]",2024-03-22T10:46:03,2024-03-22T10:46:05,
2268,Mandina Kitchen,https://ummahdirectory.com.au/food-and-beverage/mandina-kitchen/,mandina-kitchen,,Authentic Yemeni cuisine serving fresh mandi in popular Lygon Street strip,"143 Lygon St, Carlton VIC 3053",,0415 971 328,"Authentic Yemeni cuisine serving fresh mandi in popular Lygon Street strip
143 Lygon St, Carlton VIC 3053
0415 971 328",Carlton VIC 3053 Authentic Yemeni cuisine serving fresh mandi in popular Lygon Street strip,Carlton VIC 3053 Authentic Yemeni cuisine serving fresh mandi in popular Lygon Street strip,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/03/mandina1.jpg?fit=2000%2C1333&ssl=1,"[{""label"": ""Website"", ""url"": ""https://www.mandinakitchen.com.au/""}, {""label"": ""Facebook"", ""url"": ""https://www.facebook.com/YemeniMandiRestaurant""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/mandina_kitchen/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""https://www.facebook.com/YemeniMandiRestaurant""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/mandina_kitchen/""}]",[1371],"[""Food and Beverage""]","[1383, 1456, 1368, 1432, 1564]",2024-03-22T10:20:51,2024-03-22T10:20:53,
2261,Islamic Co-Operative Finance Australia,https://ummahdirectory.com.au/professional-services/islamic/islamic-co-operative-finance-australia/,islamic-co-operative-finance-australia,,Impacting the community through Islamic finance and investments since 1998,"12/55 Philip St, Parramatta NSW 2150",support@icfal.com.au,1300 042 325,"ICFAL started in 1998 as an effort to support Muslims in Australia to live a Riba (interest) free life. This required providing Shariah-compliant finance for housing, vehicle, and community infrastructure. Energized by a group of highly motivated volunteers in its early days, ICFAL has grown to a leading Islamic Finance provider throughout Australia.
ICFAL is a 100% member-funded and owned organisation.
So there is no question on the source of the fund – it’s coming from the members of ICFAL.
We have grown to 4,000+ members and have been around in Australia for over 25+ years.
12/55 Philip St, Parramatta NSW 2150
E-Mail
1300 042 325",Parramatta NSW 2150 Impacting the community through Islamic finance and investments since 1998,Parramatta NSW 2150 Impacting the community through Islamic finance and investments since 1998,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/03/icfal1.png?fit=283%2C178&ssl=1,"[{""label"": ""Website"", ""url"": ""https://www.icfal.com.au/""}, {""label"": ""Facebook"", ""url"": ""https://www.facebook.com/icfal.au""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/icfal.au/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""https://www.facebook.com/icfal.au""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/icfal.au/""}]","[1549, 1550]","[""Islamic Finance"", ""Wealth Management""]","[1559, 1556, 1562, 1558, 1483]",2024-03-22T10:07:01,2024-03-22T10:07:03,
2256,Salaam,https://ummahdirectory.com.au/professional-services/islamic/crescent-wealth-islamic-superannuation/,crescent-wealth-islamic-superannuation,,Australia’s First Islamic Super Fund established in 2013 with home finance solutions,"Grosvenor Place, Level 32/225 George St, Sydney NSW 2000",hello@crescentwealth.com.au,1300 262 624,"Established in 2013, Salaam (previously Crescent Wealth) is Australia’s first Islamic superannuation fund. During this time, we have been working hard on looking after and growing our members’ super. We focus on profitable, asset-based investments that contribute to a better world and deliver long-term investment performance.
Grosvenor Place, Level 32/225 George St, Sydney NSW 2000
E-Mail
1300 262 624",Sydney NSW 3000 Australia’s First Islamic Super Fund established in 2013 with home finance solutions,Sydney NSW 3000 Australia's First Islamic Super Fund established in 2013 with home finance solutions,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/03/crs4.png?fit=280%2C180&ssl=1,"[{""label"": ""Website"", ""url"": ""https://crescentwealth.com.au/""}, {""label"": ""Facebook"", ""url"": ""https://www.facebook.com/CrescentWealth""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/crescentwealth/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""https://www.facebook.com/CrescentWealth""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/crescentwealth/""}]","[1549, 1550]","[""Islamic Finance"", ""Wealth Management""]","[1559, 1556, 1558, 1483]",2024-03-22T09:52:37,2024-06-07T23:43:31,
2248,Amanah Finance,https://ummahdirectory.com.au/professional-services/islamic/amanah-finance/,amanah-finance,,Leader in Shariah compliant home finance and superannuation provider,"765/767 Sydney Rd, Brunswick VIC 3056",enquiries@amanah.com.au,1300 262 624,"Amanah is a Mortgage Manager with an Australian Credit Licence that was formed principally to address the absence of a Shariah compliant home financing solution that meets the standards of globally recognised Shariah scholars whilst also complying with Australian laws and credit regulations. Many Australian Muslims have been forced to stay out of the housing market.
Speak to one of our finance specialists to learn about our award-winning Shariah Compliant Finance and Investment products.
1300 262 624
www.amanah.com.au
enquiries@amanah.com.au
765/767 Sydney Rd, Brunswick VIC 3056
E-Mail
1300 262 624",Coburg VIC 3058 Leader in Shariah compliant home finance and superannuation provider,Coburg VIC 3058 Leader in Shariah compliant home finance and superannuation provider,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/03/amanah1.jpg?fit=1080%2C1080&ssl=1,"[{""label"": ""Website"", ""url"": ""http://amanah.com.au/""}, {""label"": ""www.amanah.com.au"", ""url"": ""http://www.amanah.com.au/?fbclid=IwAR0-sdInnZwyXFgpKpLM6QSGlqLTW9Rmpv8Sx2MuZbcIQZJY39m9UYe4g2c""}, {""label"": ""Facebook"", ""url"": ""https://www.facebook.com/amanahislamicfinance""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/amanahislamicfinance/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""https://www.facebook.com/amanahislamicfinance""}, {""label"": ""Instagram"", ""url"": ""https://www.instagram.com/amanahislamicfinance/""}]",[1549],"[""Islamic Finance""]","[1367, 1559, 1556, 1368, 1558]",2024-03-22T09:43:11,2024-03-22T09:43:14,
